G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes,False,
46,Fri Jan 28 2011,7:30p EST,,Box Score,,Denver Nuggets,L,,103,117,8,38,L 19,,False,
47,Sun Jan 30 2011,6:00p EST,,Box Score,@,Orlando Magic,L,,87,103,8,39,L 20,,False,
48,Mon Jan 31 2011,7:30p EST,,Box Score,@,Miami Heat,L,,90,117,8,40,L 21,,False,
49,Wed Feb 2 2011,7:00p EST,,Box Score,,Indiana Pacers,L,,112,117,8,41,L 22,,False,
50,Fri Feb 4 2011,7:00p EST,,Box Score,@,Memphis Grizzlies,L,,105,112,8,42,L 23,,False,
51,Sat Feb 5 2011,7:30p EST,,Box Score,,Portland Trail Blazers,L,,105,111,8,43,L 24,,False,
52,Mon Feb 7 2011,7:30p EST,,Box Score,@,Dallas Mavericks,L,,96,99,8,44,L 25,,False,
53,Wed Feb 9 2011,7:00p EST,,Box Score,,Detroit Pistons,L,,94,103,8,45,L 26,,False,
54,Fri Feb 11 2011,7:30p EST,,Box Score,,Los Angeles Clippers,W,OT,126,119,9,45,W 1,,False,
55,Sun Feb 13 2011,6:00p EST,,Box Score,,Washington Wizards,L,,100,115,9,46,L 1,,False,
56,Wed Feb 16 2011,7:30p EST,,Box Score,,Los Angeles Lakers,W,,104,99,10,46,W 1,,False,
57,Wed Feb 23 2011,7:00p EST,,Box Score,,Houston Rockets,L,,119,124,10,47,L 1,,False,
58,Fri Feb 25 2011,7:30p EST,,Box Score,,New York Knicks,W,,115,109,11,47,W 1,,False,
59,Sun Feb 27 2011,5:00p EST,,Box Score,,Philadelphia 76ers,L,,91,95,11,48,L 1,,False,
60,Wed Mar 2 2011,7:00p EST,,Box Score,,San Antonio Spurs,L,,99,109,11,49,L 2,,False,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes,False,
61,Fri Mar 4 2011,7:30p EST,,Box Score,@,New York Knicks,W,,119,115,12,49,W 1,,False,
62,Sun Mar 6 2011,6:30p EST,,Box Score,,New Orleans Hornets,L,,81,96,12,50,L 1,,False,
63,Tue Mar 8 2011,7:00p EST,,Box Score,,Golden State Warriors,L,,85,95,12,51,L 2,,False,
64,Wed Mar 9 2011,7:00p EST,,Box Score,@,Milwaukee Bucks,L,,90,110,12,52,L 3,,False,
65,Sun Mar 13 2011,1:00p EST,,Box Score,,Oklahoma City Thunder,L,,75,95,12,53,L 4,,False,
66,Wed Mar 16 2011,7:00p EST,,Box Score,@,Sacramento Kings,W,,97,93,13,53,W 1,,False,
67,Thu Mar 17 2011,7:00p EST,,Box Score,@,Portland Trail Blazers,L,,70,111,13,54,L 1,,False,
68,Sat Mar 19 2011,12:30p EST,,Box Score,@,Los Angeles Clippers,L,,92,100,13,55,L 2,,False,
69,Mon Mar 21 2011,7:00p EST,,Box Score,,Orlando Magic,L,,86,97,13,56,L 3,,False,
70,Wed Mar 23 2011,7:00p EST,,Box Score,,New Jersey Nets,L,OT,94,98,13,57,L 4,,False,
71,Fri Mar 25 2011,7:30p EST,,Box Score,,Detroit Pistons,W,,97,91,14,57,W 1,,False,
72,Sun Mar 27 2011,6:00p EST,,Box Score,,Atlanta Hawks,L,,83,99,14,58,L 1,,False,
73,Tue Mar 29 2011,7:00p EST,,Box Score,,Miami Heat,W,,102,90,15,58,W 1,,False,
74,Wed Mar 30 2011,7:00p EST,,Box Score,@,Charlotte Bobcats,L,,97,98,15,59,L 1,,False,
75,Fri Apr 1 2011,7:00p EST,,Box Score,@,Washington Wizards,L,,107,115,15,60,L 2,,False,
76,Sun Apr 3 2011,6:00p EST,,Box Score,@,New York Knicks,L,,107,123,15,61,L 3,,False,
77,Tue Apr 5 2011,7:00p EST,,Box Score,,Charlotte Bobcats,W,,99,89,16,61,W 1,,False,
78,Wed Apr 6 2011,7:00p EST,,Box Score,@,Toronto Raptors,W,,104,96,17,61,W 2,,False,
79,Fri Apr 8 2011,7:30p EST,,Box Score,,Chicago Bulls,L,,82,93,17,62,L 1,,False,
80,Sat Apr 9 2011,7:30p EST,,Box Score,@,Milwaukee Bucks,L,,101,108,17,63,L 2,,False,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes,False,
81,Mon Apr 11 2011,7:30p EST,,Box Score,@,Detroit Pistons,W,,110,101,18,63,W 1,,False,
82,Wed Apr 13 2011,8:00p EST,,Box Score,,Washington Wizards,W,,100,93,19,63,W 2,,False,
